id	source	target
7299	B262	C662
7300	B262	C692
7301	B262	C1263
7302	B262	C1264
7303	B262	C1266
7304	B263	A184
7305	B263	A1655
7306	B263	C562
7307	B264	A161
7308	B264	A1609
7309	B264	C568
7310	B264	C569
7311	B265	A1020+
7312	B265	A1880
7313	B265	C562
7314	B265	C563
7315	B265	C595
7316	B266	A833
7317	B266	C709
7318	B267	A71
7319	B267	A564
7320	B267	A677
7321	B267	A1012
7322	B267	A1111
7323	B267	A2166
7324	B267	A2167
7325	B267	A2190
7326	B267	C1
7327	B267	C7
7328	B267	C8
7329	B267	C10
7330	B267	C22
7331	B268	A1261
7332	B268	A1737
7333	B268	A1831
7334	B268	C114
7335	B268	C118
7336	B268	C178
7337	B268	C391
7338	B269	A667
7339	B269	A1816
7340	B269	C144
7341	B269	C148
7342	B269	C404
7343	B270	A758
7344	B270	A986
7345	B270	C923
7346	B270	C934
7347	B270	C943
7348	B271,	A220
7349	B271,	A237
7350	B271,	A531
7351	B271,	A2012
7352	B271,	C5
7353	B271,	C6
7354	B271,	C7
7355	B271,	C19
7356	B271,	C22
7357	B271,	C909
7358	B272	A8
7359	B272	A552
7360	B272	A737
7361	B272	C562
7362	B272	C563
7363	B272	C586
7364	B272	C601
7365	B272	C1325
7366	B273	A825
7367	B273	A906
7368	B273	A1074
7369	B273	A1333
7370	B273	A1592
7371	B273	C345
7372	B273	C346
7373	B273	C352
7374	B273	C353
7375	B273	C358
7376	B273	C370
7377	B273	C376
7378	B273	C703
7379	B273	C705
7380	B273	C714
7381	B273	C766
7382	B274	A511
7383	B274	A1212
7384	B274	A2107
7385	B274	C22
7386	B274	C27
7387	B274	C28
7388	B275	A11
7389	B275	A18
7390	B275	A144
7391	B275	A368
7392	B275	A596
7393	B275	A862
7394	B275	C1154
7395	B275	C1155
7396	B275	C1157
7397	B275	C1181
7398	B275	C1184
7399	B275	C1200
7400	B276	A510
7401	B276	A1668
7402	B276	C291
7403	B276	C292
7404	B277	A1212
7405	B277	C22
7406	B278	A774
7407	B278	C1300
7408	B278	C1349
7409	B278	C1383
7410	B278	C1384
7411	B279	A1500
7412	B279	A1601
7413	B279	C937
7414	B279	C1356
7415	B280	A673
7416	B280	A1743
7417	B280	C933
7418	B280	C955
7419	B281	A19
7420	B281	C151
7421	B281	C158
7422	B281	C159
7423	B281	C261
7424	B282	A836
7425	B282	A1913
7426	B282	C45
7427	B282	C57
7428	B283	A1120
7429	B283	C340
7430	B284	A446
7431	B284	A538
7432	B284	A610
7433	B284	A660
7434	B284	A1092
7435	B284	A1468
7436	B284	A1552
7437	B284	A1606
7438	B284	A1666
7439	B284	A1733
7440	B284	A1735
7441	B284	A1859
7442	B284	A2095
7443	B284	A2127
7444	B284	A2168
7445	B284	A2177
7446	B284	C1389
7447	B284	C1424
7448	B284	C1425
7449	B284	C1426
7450	B284	C1427
7451	B284	C1428
7452	B284	C1430
7453	B284	C1431
7454	B284	C1432
7455	B284	C1434
7456	B284	C1436
7457	B285	A390
7458	B285	C898
7459	B285	C899
7460	B286	A150
7461	B286	A845
7462	B286	A901
7463	B286	C1129
7464	B286	C1195
7465	B286	C1201
7466	B287	A178
7467	B287	C1457
7468	B288	A12a
7469	B288	A99
7470	B288	A1465
7471	B288	C1457
7472	B288	C1458
7473	B289	A1067
7474	B289	A1081
7475	B289	A1319
7476	B289	A1343
7477	B289	A1898
7478	B289	C1074
7479	B289	C1174
7480	B289	C1176
7481	B289	C1178
7482	B289	C1179
7483	B289	C1186
7484	B289	C11871193
7485	B289	C1211
7486	B290	A143
7487	B290	A202
7488	B290	A324
7489	B290	A911
7490	B290	A965
7491	B290	A1534
7492	B290	C1117
7493	B290	C1121
7494	B291	A557
7495	B291	A999
7496	B291	C1283
7497	B291	C1464
7498	B292	A317
7499	B292	A1875
7500	B292	C416
7501	B292	C447
7502	B292	C504
7503	B292	C637
7504	B293	A1039
7505	B293	C1131
7506	B294	A529
7507	B294	C945
7508	B295	A536
7509	B295	C1238
7510	B296	A1151
7511	B296	C589
7512	B297	A196
7513	B297	A314
7514	B297	A341
7515	B297	A749
7516	B297	A942
7517	B297	A955
7518	B297	A1381
7519	B297	A1382
7520	B297	A1540
7521	B297	A1693
7522	B297	A1855
7523	B297	A1857
7524	B297	A2025
7525	B297	C836
7526	B297	C837
7527	B297	C840
7528	B297	C845
7529	B297	C846
7530	B297	C847
7531	B297	C849
7532	B297	C850
7533	B297	C851
7534	B297	C855
7535	B297	C856
7536	B297	C859
7537	B297	C861
7538	B297	C862
7539	B297	C864866
7540	B297	C867
7541	B297	C870
7542	B298	A1671
7543	B298	C850
7544	B299	A689
7545	B299	A936
7546	B299	C1156
7547	B299	C1157
7548	B300	A158
7549	B300	A1143
7550	B300	A1488
7551	B300	C1177
7552	B301	A133
7553	B301	C1192
7554	B302	A491
7555	B302	A1007
7556	B302	A1513
7557	B302	A1556
7558	B302	A1603
7559	B302	C784
7560	B302	C793
7561	B302	C797
7562	B302	C808
7563	B302	C1150
7564	B302	C1391
7565	B303	A662
7566	B303	A704
7567	B303	C1117
7568	B303	C1177
7569	B304	A989
7570	B304	A1440
7571	B304	A1915
7572	B304	C420
7573	B304	C429
7574	B304	C434
7575	B305	A258
7576	B305	A605
7577	B305	A1498
7578	B305	C7
7579	B305	C18
7580	B305	C22
7581	B306	A404
7582	B306	A476
7583	B306	C858
7584	B307	A1094
7585	B307	A697
7586	B307	A730
7587	B307	A746
7588	B307	A827
7589	B308	A32
7590	B308	A39
7591	B308	A284
7592	B308	A414
7593	B308	A956
7594	B308	A1663
7595	B308	A1877
7596	B308	A1978
7597	B308	C905
7598	B308	C906
7599	B308	C913
7600	B308	C917
7601	B308	C920
7602	B308	C926
7603	B308	C9271035
7604	B310	A1585
7605	B310	C740
7606	B311	A400
7607	B311	A526
7608	B311	A604
7609	B311	A746
7610	B311	A948
7611	B311	A2130
7612	B311	C1115
7613	B311	C1120
7614	B311	C1127
7615	B311	C1142
7616	B311	C1151
7617	B311	C1157
7618	B311	C1179
7619	B311	C1182
7620	B311	C1186
7621	B312	A245
7622	B312	A246
7623	B312	C106
7624	B312	C109
7625	B313	A1002
7626	B313	A1847
7627	B313	A2054
7628	B313	C476
7629	B313	C888
7630	B313	C953
7631	B314	A215
7632	B314	A773
7633	B314	C772
7634	B314	C773
7635	B314	C884
7636	B315	A441
7637	B315	C23
7638	B315	C77
7639	B316	A1861
7640	B316	C813
7641	B316	C818
7642	B316	C1137
7643	B317	A1580
7644	B317	C753
7645	B318	A639
7646	B318	C998
7647	B319	A51
7648	B319	A1774
7649	B319	A1999
7650	B319	C562
7651	B319	C627
7652	B319a	A1389a
7653	B319a	C1084
7654	B320	A944
7655	B320	A1741
7656	B320	A2172
7657	B320	C1108
7658	B320	C1109
7659	B320	C1117
7660	B321	A1415
7661	B321	C600
7662	B322	A1250
7663	B322	C1463
7664	B323	A44
7665	B323	A659
7666	B323	A2032
7667	B323	C71
7668	B323	C933
7669	B324	A1939
7670	B324	C1108
7671	B324	C1110
7672	B324	C1114
7673	B324	C1115
7674	B324	C1138
7675	B324	C1138a
7676	B324	C1141
7677	B324	C1151
7678	B325	A1611
7679	B325	C1108
7680	B326	A275
7681	B326	A1455
7682	B326	A1659
7683	B326	A1748
7684	B326	A1804
7685	B326	C1450
7686	B326	C1451
7687	B326	C1452
7688	B326	C1453
7689	B327	A1736
7690	B327	A1965
7691	B327	C1120
7692	B327	C1123
7693	B327	C1145
7694	B328	A94
7695	B328	A193
7696	B328	A1205
7697	B328	C182
7698	B328	C194
7699	B328	C200
7700	B328	C204
7701	B329	A1910
7702	B329	C198
7703	B330	A1685
7704	B330	C246
7705	B330	C248
7706	B330	C332
7707	B331	A1832
7708	B331	C1463
7709	B332	A374
7710	B332	A403
7711	B332	A574
7712	B332	A805
7713	B332	A1349
7714	B332	C1110
7715	B332	C1118
7716	B332	C1119
7717	B332	C1121
7718	B332	C1123
7719	B332	C1125
7720	B332	C1138a
7721	B333	A932
7722	B333	A1447
7723	B333	A1704
7724	B333	A1796
7725	B333	A1856
7726	B333	C1074
7727	B333	C1117
7728	B333	C1120
7729	B333	C1147
7730	B333	C1152
7731	B333	C1247
7732	B334	A643
7733	B334	A1296
7734	B334	C996
7735	B334	C1285
7736	B335	A546
7737	B335	A1827
7738	B335	A2072a
7739	B335	A2182
7740	B335	C933
7741	B335	C1353
7742	B335	C1356
7743	B336	A1407
7744	B336	A1643
7745	B336	C707
7746	B336	C716
7747	B336	C830
7748	B337	A437
7749	B337	A2085
7750	B337	A2171
7751	B337	C1079
7752	B337	C1080
7753	B337	C1089
7754	B337	C1091
7755	B337	C1094
7756	B338	A1051
7757	B338	C392
7758	B339	A1665
7759	B339	C276
7760	B339	C331
7761	B340	A951
7762	B340	C512
7763	B340	C1320
7764	B340	C1328
7765	B341	A1284
7766	B341	C1084
7767	B342	A579
7768	B342	A2098
7769	B342	C1136
7770	B342	C1139
7771	B342	C1186
7772	B343	A2108
7773	B343	C757
7774	B344	A1017
7775	B344	A2194
7776	B344	C1079
7777	B344	C1107
7778	B345	A70
7779	B345	A306
7780	B345	A567
7781	B345	A1014
7782	B345	A1961
7783	B345	C84
7784	B345	C469
7785	B345	C473
7786	B345	C790
7787	B346	A1410
7788	B346	C448
7789	B346	C452
7790	B346	C726
7791	B346	C730
7792	B346	C733
7793	B347	A1703
7794	B347	A1732
7795	B347	C45
7796	B347	C57
7797	B348	A629
7798	B348	C479
7799	B348	C510
7800	B348	C516
7801	B349	A137
7802	B349	C290
7803	B350	A807
7804	B350	A1249
7805	B350	C543
7806	B350	C1437
7807	B350	C1438
7808	B351	A1169
7809	B351	C1439
7810	B352	A693
7811	B352	A967
7812	B352	A1432
7813	B352	A1564
7814	B352	A1795
7815	B352	C778
7816	B352	C779
7817	B352	C905
7818	B352	C930
7819	B352	C1257
7820	B353	A1161
7821	B353	C437
7822	B353	C442a
7823	B354	A67
7824	B354	A1222
7825	B354	C30
7826	B354	C32
7827	B355	A637
7828	B355	C660
7829	B355	C667
7830	B356	A2160
7831	B356	C1095
7832	B356	C1178
7833	B356	C1179
7834	B356	C1186
7835	B356	C1190
7836	B356	C1192
7837	B357	A46
7838	B357	A287
7839	B357	A523
7840	B357	A527
7841	B357	A650
7842	B357	C933
7843	B358	A652
7844	B358	A1011
7845	B358	A1072
7846	B358	A1929
7847	B358	A2151
7848	B358	C205
7849	B358	C686
7850	B358	C809
7851	B358	C816
7852	B358	C822
7853	B359	A857
7854	B359	C564
7855	B360	A459a
7856	B360	A2084a
7857	B360	C1457
7858	B360	C1458
7859	B361	A99
7860	B361	A634
7861	B361	A765
7862	B361	A2100
7863	B361	C1457
7864	B362	A31
7865	B362	A327
7866	B362	A1091
7867	B362	A1535
7868	B362	A1788
7869	B362	A1789
7870	B362	A1798
7871	B362	A1800
7872	B362	C554
7873	B362	C568
7874	B362	C584
7875	B362	C592
7876	B362	C593
7877	B362	C601606
7878	B362	C621
7879	B362	C633
7880	B362	C634
7881	B362	C636
7882	B362	C642
7883	B363	A309
7884	B363	A985
7885	B363	A1541
7886	B363	C905
7887	B363	C918
7888	B363	C921
7889	B363	C932
7890	B364	A1003
7891	B364	A1274
7892	B364	C59
7893	B364	C878
7894	B364	C905
7895	B365	A226
7896	B365	C71
7897	B366	A991
7898	B366	C781
7899	B367	A285
7900	B367	C527
7901	B367	C658
7902	B367	C665
7903	B367	C669
7904	B368	A675
7905	B368	A1995
7906	B368	C1173
7907	B368	C1177
7908	B369	A1884a
7909	B369	C1039
7910	B369	C1042
7911	B370	A1591
7912	B370	C1145
7913	B371	A77
7914	B371	A286a
7915	B371	C1463
7916	B372	A807
7917	B372	A977
7918	B372	C1314
7919	B373	A935
7920	B373	C1445
7921	B374	A1396
7922	B374	A1863
7923	B374	C349
7924	B374	C354
7925	B375	A863
7926	B375	C57
7927	B376	A160
7928	B376	A182
7929	B376	A227
7930	B376	A526a
7931	B376	A1261a
7932	B376	A1553
7933	B376	A1678
7934	B376	A2077
7935	B376	C277
7936	B376	C278
7937	B376	C279
7938	B376	C280
7939	B376	C791
7940	B376	C930
7941	B376	C959
7942	B376	C965
7943	B376	C969
7944	B376	C971
7945	B376	C1259
7946	B377	A4
7947	B377	A65a
7948	B377	A289
7949	B377	A349
7950	B377	A1405
7951	B377	A1457
7952	B377	A1512
7953	B377	A1554
7954	B377	A1676
7955	B377	A1747
7956	B377	A1871
7957	B377	A1977
7958	B377	A1987
7959	B377	C1457
7960	B377	C1458
7961	B378	A562
7962	B378	C784
7963	B378	C795
7964	B379	A645+1656
7965	B379	C627
7966	B379	C784
7967	B380	A1294
7968	B380	A1940
7969	B380	C312316
7970	B380	C319
7971	B381	A1499
7972	B381	A1835
7973	B381	C1117
7974	B381	C1158
7975	B381	C1165
7976	B382	A220
7977	B382	C22
7978	B383	A117
7979	B383	A2153
7980	B383	C347
7981	B383	C351
7982	B383	C369
7983	B384	A222
7984	B384	C1051
7985	B385	A887
7986	B385	C1392
7987	B386	A2109
7988	B386	C1011
7989	B386	C1036
7990	B387	A108
7991	B387	C956
7992	B387	C972
7993	B388	A1885
7994	B388	A2030
7995	B388	C627
7996	B388	C629
7997	B389	A76
7998	B389	A348
7999	B389	A1129
8000	B389	C458
8001	B389	C625
8002	B389	C780
8003	B389	C781
8004	B390	A2155
8005	B390	C957
8006	B390	C959
8007	B390	C962
8008	B390	C964
8009	B390	C1037
8010	B391	A241
8011	B391	A1052
8012	B391	C999
8013	B391	C1464
8014	B392	A1050
8015	B392	C1053
8016	B392	C1062
8017	B392	C1064
8018	B393	A109
8019	B393	A1311
8020	B393	A1362
8021	B393	A1637
8022	B393	A2159
8023	B393	C562
8024	B393	C563
8025	B393	C639
8026	B394	A1546
8027	B394	C1370
8028	B395	A587
8029	B395	A612
8030	B395	C1359
8031	B395	C1362
8032	B396	A91
8033	B396	A326
8034	B396	A679
8035	B396	A1046
8036	B396	A1163
8037	B396	A1473
8038	B396	A1560
8039	B396	A1668
8040	B396	A1984
8041	B396	C185
8042	B396	C200
8043	B396	C361
8044	B396	C384
8045	B396	C412
8046	B396	C413
8047	B396	C450
8048	B396	C745
8049	B396	C765
8050	B396	C771
8051	B397	A3
8052	B397	A292
8053	B397	A502
8054	B397	A784
8055	B397	A892
8056	B397	A922
8057	B397	A998
8058	B397	A1008
8059	B397	A1013
8060	B397	A1397
8061	B397	A1739
8062	B397	A1887
8063	B397	A2112
8064	B397	C168
8065	B397	C243
8066	B397	C244
8067	B397	C245
8068	B397	C258
8069	B397	C332
8070	B397	C344
8071	B397	C346
8072	B397	C352
8073	B397	C353
8074	B397	C375
8075	B397	C446
8076	B397	C448
8077	B397	C453
8078	B397	C454
8079	B397	C463
8080	B397	C464
8081	B397	C466
8082	B397	C474
8083	B397	C478
8084	B397	C490
8085	B397	C491
8086	B397	C684
8087	B397	C706
8088	B397	C726
8089	B397	C729
8090	B397	C730
8091	B397	C731
8092	B397	C737
8093	B397	C738
8094	B397	C803
8095	B397	C825
8096	B397	C827
8097	B397	C828
8098	B397	C829
8099	B397	C832
8100	B398	A2004
8101	B398	C982
8102	B398	C995
8103	B398	C1002
8104	B399	A1086
8105	B399	C1074
8106	B399	C1138
8107	B399	C1139
8108	B400	A789
8109	B400	C1206
8110	B400	C1207
8111	B401	A2049
8112	B401	C469
8113	B401	C473
8114	B402	A743
8115	B402	C118
8116	B403	A1505
8117	B403	C22
8118	B404	A1112
8119	B404	A1313
8120	B404	C487
8121	B404	C815
8122	B405	A1063
8123	B405	C687
8124	B406	A794
8125	B406	C20
8126	B407	A2126
8127	B407	C1312
8128	B408	A148
8129	B408	A391
8130	B408	A1173
8131	B408	A1683
8132	B408	C800
8133	B408	C1248
8134	B408	C1250
8135	B409	A2042C342
8136	B410	A1099
8137	B410	C1269
8138	B410	C1270
8139	B411	A2161
8140	B411	C148
8141	B412	A1786
8142	B412	C136
8143	B412	C172
8144	B412	C174
8145	B412	C175
8146	B413	A1753
8147	B413	C1191
8148	B414	A763
8149	B414	C61
8150	B414	C64
8151	B415	A1658
8152	B415	C1050
8153	B415	C1053
8154	B415	C1056
8155	B416	A27
8156	B416	A118
8157	B416	A468
8158	B416	A1264
8159	B416	A1308
8160	B416	A1834
8161	B416	A2024
8162	B416	C156
8163	B416	C403
8164	B416	C582
8165	B416	C604
8166	B416	C643
8167	B416	C650
8168	B416	C676680
8169	B416	C761
8170	B416	C1265
8171	B417	A1390
8172	B417	C871
8173	B418	A218
8174	B418	A655
8175	B418	C778
8176	B418	C1464
8177	B419	A42
8178	B419	A549
8179	B419	A1263
8180	B419	C78
8181	B419	C238
8182	B419	C239
8183	B419	C240
8184	B420	A1825
8185	B420	C408
8186	B421	A1262
8187	B421	C1247
8188	B422	A2185
8189	B422	C835
8190	B422	C839
8191	B423	A1608
8192	B423	C652
8193	B424	A1297
8194	B424	A1903
8195	B424	C810
8196	B424	C1436
8197	B425	A757
8198	B425	C1288
8199	B426	A64
8200	B426	A68
8201	B426	A153
8202	B426	A260
8203	B426	C1079
8204	B426	C1080
8205	B426	C1081
8206	B426	C1082
8207	B426	C1084
8208	B426	C1088
8209	B426	C1090
8210	B426	C1093
8211	B427	A328
8212	B427	A332
8213	B427	A1285
8214	B427	A1305
8215	B427	A1593
8216	B427	A1615
8217	B427	A2029
8218	B427	C302
8219	B427	C422
8220	B427	C425
8221	B427	C427
8222	B427	C428
8223	B427	C459
8224	B427	C632
8225	B428	A762
8226	B428	A1231
8227	B428	C670
8228	B429	A295
8229	B429	A544
8230	B429	A1701
8231	B429	C1373
8232	B429	C1374
8233	B429	C1376
8234	B429	C1377
8235	B430	A1470
8236	B430	C933
8237	B431	A727
8238	B431	C2
8239	B431	C3
8240	B432	A1241
8241	B432	C423
8242	B433	A6
8243	B433	A644
8244	B433	A748
8245	B433	A801
8246	B433	A1073
8247	B433	A1487
8248	B433	A1923
8249	B433	A2070
8250	B433	C123
8251	B433	C184
8252	B433	C190
8253	B433	C352
8254	B433	C426
8255	B433	C433490
8256	B433	C492
8257	B433	C575
8258	B433	C579
8259	B433	C581
8260	B433	C1003
8261	B433	C1253
8262	B433	C1259
8263	B433	C1267
8264	B434	A714
8265	B434	A908
8266	B434	C438
8267	B434	C440
8268	B434	C441
8269	B435	A1131
8270	B435	C8
8271	B435	C21
8272	B435	C26
8273	B435	C27
8274	B435	C35
8275	B436	A207
8276	B436	A568
8277	B436	A767
8278	B436	A1084
8279	B436	A1085
8280	B436	A1184
8281	B436	A1267
8282	B436	A1420
8283	B436	A1426
8284	B436	A1443
8285	B436	A2090
8286	B436	C844847850
8287	B436	C852
8288	B436	C856
8289	B436	C857
8290	B436	C863
8291	B436	C864
8292	B436	C865
8293	B437	A706
8294	B437	C94
8295	B437a	A1101
8296	B437a	C1052
8297	B437a	C1071
8298	B438	A987
8299	B438	A1350
8300	B438	C1323
8301	B438	C1327
8302	B439	A348
8303	B439	A1589
8304	B440	A2123
8305	B440	C752
8306	B441	A190
8307	B441	A1462
8308	B441	A1522
8309	B441	A1727
8310	B441	C1110
8311	B441	C1115
8312	B441	C1119
8313	B441	C1224
8314	B442	A490
8315	B442	A736
8316	B442	A1496
8317	B442	A1502
8318	B442	A2189
8319	B442	C1117
8320	B442	C1119
8321	B442	C1134
8322	B442	C1138
8323	B442	C1220
8324	B442	C1221
8325	B443	A162
8326	B443	A545
8327	B443	A1078
8328	B443	A1745
8329	B443	C276
8330	B443	C283
8331	B443	C287
8332	B443	C291
8333	B443	C294
8334	B443	C972
8335	B444	A794
8336	B444	A1453
8337	B444	A1633
8338	B444	A1716
8339	B444	A1909
8340	B444	C7
8341	B444	C20
8342	B444	C23
8343	B444	C37a
8344	B445	A1042
8345	B445	C986
8346	B445	C987
8347	B445	C1017
8348	B445	C1019
8349	B445	C1032
8350	B445	C1041
8351	B446	A1195
8352	B446	C1463
8353	B447	A1188
8354	B447	C1461
8355	B448	A252
8356	B448	C575
8357	B449	A1077
8358	B449	A2192
8359	B449	C1131
8360	B449	C1133
8361	B449	C1185
8362	B449	C1215
8363	B449	C1216
8364	B449	C1221
8365	B449	C1223
8366	B449	C1224
8367	B450	A877
8368	B450	C110
8369	B451,	A105
8370	B451,	A356a
8371	B451,	A556
8372	B451,	A647
8373	B451,	A874
8374	B451,	A1469
8375	B451,	C1129
8376	B451,	C1159
8377	B451,	C1170
8378	B451,	C1185
8379	B451,	C1201
8380	B451,	C1209
8381	B451,	C1210
8382	B452	A16
8383	B452	A837
8384	B452	A893
8385	B452	A954
8386	B452	A1409
8387	B452	A1454
8388	B452	A1640
8389	B452	C785
8390	B452	C1095
8391	B452	C1108
8392	B452	C1109
8393	B452	C1110
8394	B452	C1115
8395	B452	C1118
8396	B452	C1138
8397	B452	C1138a
8398	B452	C1143
8399	B452	C1145
8400	B452	C1146
8401	B452	C1147
8402	B452	C1149a
8403	B452	C1150
8404	B452	C1225
8405	B452	C1260
8406	B453	A1767
8407	B453	A1888
8408	B453	C1154
8409	B453	C1157
8410	B454	A522
8411	B454	A1345
8412	B454	A1517
8413	B454	A1830
8414	B454	C283
8415	B454	C286
8416	B454	C290
8417	B454	C325
8418	B455	A1895
8419	B455	C1119
8420	B455a	A1144
8421	B455a	C946
8422	B456	A682
8423	B456	A1597
8424	B456	A2138
8425	B456	C65
8426	B456	C69
8427	B456	C72
8428	B456	C164
8429	B457,	A1271
8430	B457,	A1466
8431	B457,	C341
8432	B457,	C1068
8433	B458	A1152
8434	B458	C786
8435	B458	C787
8436	B459,	A187
8437	B459,	C354
8438	B460	A186
8439	B460	A1130
8440	B460	A1229
8441	B460	A1388
8442	B460	C74
8443	B460	C378
8444	B460	C596
8445	B460	C788
8446	B461	A1214
8447	B461	A2050
8448	B461	C1029
8449	B461	C1039
8450	B462	A369
8451	B462	A2152
8452	B462	C568
8453	B462	C1314
8454	B463	A1107
8455	B463	C1209
8456	B463	C1217
8457	B464	A1983
8458	B464	A2079
8459	B464	C1118
8460	B464	C1119
8461	B464	C1128
8462	B465	A982
8463	B465	C1306
8464	B466	A176
8465	B466	A512
8466	B466	C469
8467	B466	C473
8468	B466	C827
8469	B466	C829
8470	B467	A1661+C562
8471	B467	A563
8472	B468	A2061
8473	B468	C1034
8474	B469	A1174
8475	B469	A1805
8476	B469	C283
8477	B470	A582
8478	B470	A696
8479	B470	A947
8480	B470	A1374
8481	B470	A1586
8482	B470	C226
8483	B470	C401
8484	B470	C418
8485	B470	C444
8486	B470	C452
8487	B470	C528
8488	B471	A1273
8489	B471	C1458
8490	B472	A192
8491	B472	C315
8492	B473	A53
8493	B473	A73
8494	B473	A88
8495	B473	A177
8496	B473	A194
8497	B473	A205
8498	B473	A600
8499	B473	A666
8500	B473	A820
8501	B473	A1037
8502	B473	A1141
8503	B473	A1146
8504	B473	A1200
8505	B473	A1235
8506	B473	A12571307
8507	B473	A1312
8508	B473	A1338
8509	B473	A1374
8510	B473	A1403
8511	B473	A1412
8512	B473	A1545
8513	B473	A1734
8514	B473	A1820
8515	B473	A1860
8516	B473	A1976
8517	B473	A2022
8518	B473	A64
8519	B473	A88
8520	B473	A107
8521	B473	A114
8522	B473	A115
8523	B473	A116
8524	B473	A117
8525	B473	A124
8526	B473	A133
8527	B473	A134
8528	B473	A136
8529	B473	A138
8530	B473	A139
8531	B473	A153
8532	B473	A162
8533	B473	A171
8534	B473	A176
8535	B473	A508
8536	B473	A525
8537	B473	A527
8538	B473	A534
8539	B473	A553
8540	B473	A641
8541	B473	A656
8542	B473	A760
8543	B473	A989
8544	B473	A1363
8545	B474	A563
8546	B474	A1620
8547	B474	C747
8548	B474	C754
8549	B475	A48
8550	B475	A50
8551	B475	A123
8552	B475	A146
8553	B475	A157
8554	B475	A175
8555	B475	A208
8556	B475	A232
8557	B475	A478
8558	B475	A594
8559	B475	A638
8560	B475	A813
8561	B475	A880
8562	B475	A1354
8563	B475	A1373
8564	B475	A1419
8565	B475	A1426
8566	B475	A1434
8567	B475	A1610
8568	B475	A1876
8569	B475	A1905
8570	B475	A1948
8571	B475	A2052
8572	B475	A2136
8573	B475	A2156
8574	B475	A2164
8575	B475	C58
8576	B475	C60
8577	B475	C93
8578	B475	C108
8579	B475	C112
8580	B475	C113
8581	B475	C114
8582	B475	C150
8583	B475	C165
8584	B475	C734
8585	B475	C778
8586	B475	C807
8587	B475	C833
8588	B475	C836
8589	B475	C841
8590	B475	C844
8591	B475	C847
8592	B475	C848
8593	B475	C849
8594	B475	C850
8595	B475	C854
8596	B475	C855
8597	B475	C856
8598	B475	C857
8599	B475	C862
8600	B475	C864
8601	B475	C868
8602	B475	C870
8603	B475	C896
8604	B475	C897
8605	B475	C905
8606	B476	A82
8607	B476	A393
8608	B476	A770
8609	B476	A1047
8610	B476	A1408
8611	B476	A1731
8612	B476	A1756
8613	B476	A1791
8614	B476	A1842
8615	B476	C750
8616	B476	C762
8617	B476	C809
8618	B476	C818
8619	B476	C1230
8620	B476	C1231
8621	B476	C1234
8622	B476	C1369
8623	B477	A1278
8624	B477	C1463
8625	B478	A725
8626	B478	A2057
8627	B478	C1034
8628	B478	C1145
8629	B479	A288
8630	B479	A460
8631	B479	A648
8632	B479	A790
8633	B479	A849
8634	B479	A1135
8635	B479	A1634
8636	B479	A1699
8637	B479	C412
8638	B479	C995
8639	B479	C1309
8640	B479	C1371
8641	B479	C1376
8642	B479	C1382
8643	B479	C1386
8644	B480	A791
8645	B480	A1317
8646	B480	A1326
8647	B480	C192
8648	B480	C209
8649	B480	C219
8650	B480	C764
8651	B481	A583
8652	B481	C1117
8653	B482	A1826
8654	B482	A2103
8655	B482	C34
8656	B482	C1396
8657	B483	A1005
8658	B483	A1185
8659	B483	A1347
8660	B483	A1645
8661	B483	A1916
8662	B483	A1979
8663	B483	A2068
8664	B483	A2117
8665	B483	C103
8666	B483	C184
8667	B483	C188
8668	B483	C379
8669	B483	C385
8670	B483	C402a
8671	B483	C407
8672	B483	C413
8673	B483	C462
8674	B483	C689
8675	B483	C691
8676	B484	A200
8677	B484	A1270
8678	B484	A1424
8679	B484	C178
8680	B484	C232
8681	B484	C266
8682	B484	C334
8683	B484	C405
8684	B485	A36
8685	B485	A344
8686	B485	A1845
8687	B485	A1889
8688	B485	A1891
8689	B485	C203a
8690	B485	C209
8691	B485	C212
8692	B485	C220
8693	B485	C221
8694	B485	C222
8695	B485	C229
8696	B485	C234
8697	B485	C236
8698	B486	A771
8699	B486	C1183
8700	B486	C1188
8701	B487	A669
8702	B487	A2034
8703	B487	C464
8704	B487	C465
8705	B487	C657
8706	B487	C658
8707	B487	C728
8708	B488	A261
8709	B488	A294
8710	B488	A1180
8711	B488	A1359
8712	B488	A1528
8713	B488	A1838
8714	B488	A2039
8715	B488	C840
8716	B488	C842
8717	B488	C843
8718	B488	C845
8719	B488	C849
8720	B488	C850
8721	B488	C851
8722	B488	C853
8723	B488	C856
8724	B488	C857
8725	B488	C860
8726	B488	C861
8727	B488	C864
8728	B488	C868
8729	B488	C869
8730	B488	C870
8731	B488	C885
8732	B488	C886
8733	B488	C894
8734	B489	A2017
8735	B489	C1254
8736	B490	A398
8737	B490	A1202
8738	B490	C586
8739	B490	C587
8740	B491	A663
8741	B491	A686
8742	B491	C660
8743	B492	A376
8744	B492	A491
8745	B492	A938
8746	B492	A1061
8747	B492	A1530
8748	B492	A1533
8749	B492	A1431a
8750	B492	C283
8751	B492	C290
8752	B492	C291
8753	B492	C296
8754	B492	C785
8755	B492	C1275
8756	B493	A1186
8757	B493	C562
8758	B494	A636
8759	B494	C192
8760	B494	C219
8761	B494	C222
8762	B494	C231
8763	B495	A121
8764	B495	A1168
8765	B495	A1878
8766	B495	C1359
8767	B495	C1360
8768	B495	C1382
8769	B496	A116
8770	B496	A318a
8771	B496	A413
8772	B496	A931
