id	source	target
5908	A316	B658
5909	A316	C420
5910	B521	A169
5911	B521	A883
5912	B521	A1252
5913	B521	A1543
5914	B521	A1839
5915	B521	A1896
5916	B521	C410
5917	B521	C509
5918	B521	C816
5919	B521	C1074
5920	B521	C1319
5921	B521	C1337
5922	B522	A1037
5923	B522	C162
5924	B522	C959
5925	B522	C967
5926	B522	C1032
5927	B523	A2087
5928	B523	C613
5929	B524	A548
5930	B524	A1281
5931	B524	A1371
5932	B524	A1813
5933	B524	C1046
5934	B524	C1437
5935	B524	C1438
5936	B524	C1444
5937	B525	A242
5938	B525	C39
5939	B526	A2125
5940	B526	C316
5941	B527	A180a
5942	B527	A762a
5943	B527	C1457
5944	B528	A2046
5945	B528	C1457
5946	B529	A345
5947	B529	A442
5948	B529	A1612a
5949	B529	C45
5950	B529	C57
5951	B530	A1518
5952	B530	C13
5953	B531	A407
5954	B531	A477
5955	B531	A2135
5956	B531	C573
5957	B531	C599
5958	B531	C610
5959	B532	A894
5960	B532	C562
5961	B533	A1833
5962	B533	A1955
5963	B533	C562
5964	B533	C563
5965	B534	A147
5966	B534	C178
5967	B534	C342
5968	B534	C613
5969	B535	A1854
5970	B535	C133
5971	B536	A5
5972	B536	A907
5973	B536	A1809
5974	B536	C952
5975	B536	C1348
5976	B536	C1349
5977	B536	C1383
5978	B536	C1384
5979	B537	A264
5980	B537	C562
5981	B538	A475
5982	B538	A1776
5983	B538	A1806
5984	B538	A1920
5985	B538	A2145
5986	B538	C979
5987	B538	C1119
5988	B538	C1141
5989	B538	C1145
5990	B538	C1247
5991	B538	C1251
5992	B539	A457
5993	B539	A979
5994	B539	A1044
5995	B539	C1076
5996	B539	C1078
5997	B539	C1084
5998	B540	A214
5999	B540	A276
6000	B540	A452
6001	B540	A494
6002	B540	A513
6003	B540	A841
6004	B540	A882
6005	B540	A918
6006	B540	A1088
6007	B540	A1145
6008	B540	A1404
6009	B540	A2072
6010	B540	A2121
6011	B540	A1079
6012	B540	A1080
6013	B540	A1082
6014	B540	A1084
6015	B540	A1085
6016	B540	A1086
6017	B540	A1088
6018	B540	A1093
6019	B540	A1094
6020	B540	A1094a
6021	B540	A10961099
6022	B540	A1102
6023	B541	A90
6024	B541	C905
6025	B541	C946
6026	B542	A1230
6027	B542	A2187
6028	B542	C155
6029	B542	C733
6030	B543	A754
6031	B543	A1289
6032	B543	C57
6033	B544	A375
6034	B544	A426
6035	B544	A480
6036	B544	C660
6037	B544	C661
6038	B544	C664
6039	B544	C668
6040	B544	C671
6041	B544	C682
6042	B544	C686
6043	B544	C687
6044	B544	C694
6045	B544	C697
6046	B545	A56
6047	B545	A1036
6048	B545	A1459
6049	B545	C905
6050	B545	C933
6051	B545	C1298
6052	B546	A1582
6053	B546	C1248
6054	B547	A1064
6055	B547	C1325
6056	B548	A2149
6057	B548	C905
6058	B548	C936
6059	B548	C941
6060	B548	C1006
6061	B549	A34
6062	B549	A982
6063	B549	C1269
6064	B549	C1278
6065	B550	A74
6066	B550	A1980
6067	B550	C243
6068	B550	C244
6069	B550	C256
6070	B783	A25
6071	B783	A60
6072	B783	A140
6073	B783	A500
6074	B783	A603
6075	B783	A695
6076	B783	A856
6077	B783	A890
6078	B783	A1098
6079	B783	A1164
6080	B783	A1166
6081	B783	A1266
6082	B783	A1427
6083	B783	A16311852
6084	B783	A1892
6085	B783	C784
6086	B783	C883
6087	B783	C1084
6088	B783	C1096
6089	B783	C1097
6090	B783	C1213
6091	B783	C1245
6092	B783	C1257a
6093	B783	C1301
6094	B784	A55
6095	B784	A474
6096	B784	A622
6097	B784	A2147
6098	B784	C1075
6099	B784	C1089
6100	B784	C1092
6101	B784	C1093
6102	B784	C1094
6103	B784	C1095
6104	B784	C1105a
6105	B784	C1120
6106	B785	A1637—+C562
6107	B786	A566
6108	B786	A1952
6109	B786	C64
6110	B786	C575
6111	B786	C581
6112	B787	A467
6113	B787	A1452
6114	B787	C1455
6115	B787	C1459
6116	B788	A142
6117	B788	A819
6118	B788	A928
6119	B788	A1718
6120	B788	C1108
6121	B788	C1150
6122	B788	C1183
6123	B788	C1219
6124	B789	A991
6125	B789	C781
6126	B789	C784
6127	B790	A1226
6128	B790	A1268
6129	B790	C1117
6130	B790	C1120
6131	B791	A398
6132	B791	A1202
6133	B791	C586
6134	B791	C587
6135	B792	A2028
6136	B792	C629
6137	B793	A565
6138	B793	A992
6139	B793	A1294
6140	B793	C83
6141	B793	C725
6142	B793	C787
6143	B794	A127
6144	B794	C809
6145	B794	C810
6146	B794	C816
6147	B794	C817
6148	B794	C823
6149	B795	A465
6150	B795	A2097
6151	B795	C1016
6152	B795	C1029
6153	B795	C1039
6154	B796	A993
6155	B796	A1140
6156	B796	A1775
6157	B796	A1957
6158	B796	C522
6159	B796	C1373
6160	B796	C1374
6161	B797	A122
6162	B797	A978
6163	B797	A980
6164	B797	A1342
6165	B797	C872
6166	B797	C874
6167	B797	C876
6168	B797	C877
6169	B798	A2092
6170	B798	C21
6171	B798	C24
6172	B798	C25
6173	B798	C833
6174	B798	C858
6175	B799	A1246
6176	B799	A1255
6177	B799	A1575
6178	B799	C1111
6179	B799	C1138
6180	B799	C1139
6181	B800	A895
6182	B800	A1234
6183	B800	A1445
6184	B800	C1105
6185	B800	C1145
6186	B800	C1184
6187	B801	A427
6188	B801	A806
6189	B801	A1346
6190	B801	A1549
6191	B801	A1550
6192	B801	A1982
6193	B801	C1118
6194	B801	C1119
6195	B801	C1131
6196	B801	C1149a
6197	B801	C1381
6198	B802	A37
6199	B802	A676
6200	B802	A735
6201	B802	C1108
6202	B802	C1151
6203	B802	C1192
6204	B802	C1210
6205	B803	A138
6206	B803	A239
6207	B803	A346
6208	B803	A1147
6209	B803	A1192
6210	B803	A1814
6211	B803	C1157
6212	B803	C1159
6213	B803	C1162
6214	B803	C1163
6215	B803	C1164
6216	B803	C1166
6217	B803	C1180
6218	B803	C1183
6219	B803	C1202
6220	B803	C1208
6221	B803	C1410
6222	B804	A542
6223	B804	A929
6224	B804	A2165
6225	B804	C1074
6226	B804	C1108
6227	B804	C1138
6228	B805	A941
6229	B805	C974
6230	B806	A107
6231	B806	C258
6232	B807	A59
6233	B807	A448
6234	B807	C920
6235	B807	C930
6236	B808	A394
6237	B808	A424
6238	B808	A472
6239	B808	A730
6240	B808	A747
6241	B808	A1771
6242	B808	C1446
6243	B808	C1453
6244	B808	C1454
6245	B809	A581
6246	B809	C1095
6247	B810	A333
6248	B810	A351
6249	B810	A902
6250	B810	C1084
6251	B810	C1112
6252	B810	C1113
6253	B810	C1215
6254	B810	C1221
6255	B811	A224
6256	B811	A479
6257	B811	A780
6258	B811	A878
6259	B811	A1810
6260	B811	C1457
6261	B811	C1458
6262	A2189	B442
6263	A2189	C1134
6264	A2190	B267
6265	A2190	C10
6266	A2191	B259
6267	A2191	C952
6268	A2192	B3
6269	A2192	C1096
6270	A2192	C1098
6271	A2192	C1397
6272	A2192	B449
6273	A2192	C1131
6274	A2192	C1133
6275	A2192	C1215
6276	A2192	C1216
6277	A2192	C1221
6278	A2192	C1223
6279	A2192	C1224
6280	A2193	B232
6281	A2193	C146
6282	A2194	B344
6283	A2194	C1107
6284	A2195	B733
6285	A2195	C209
6286	A2196	B234
6287	A2196	C1398
6288	A2197	B780
6289	A2197	C833
6290	A1565	B830
6291	A1565	C419
6292	A1565	C632
6293	A1566	B594
6294	A1566	C1192
6295	A1567	B585
6296	A1567	C1462
6297	A1568	B614
6298	A1568	C357
6299	A1568	C358
6300	A1568	C360
6301	A1569	B743
6302	A1569	C1183
6303	A1569	C1187
6304	A1570	B505
6305	A1570	C1066
6306	A1570	C1067
6307	A1571	B589
6308	A1571	C702
6309	A1571	C977
6310	A1571	B649
6311	A1571	C977
6312	A1572	B734
6313	A1572	C394
6314	A1573	B205
6315	A1573	C205
6316	A1574	B516
6317	A1574	C753
6318	A1574	B711
6319	A1574	C638
6320	A1575	B799
6321	A1575	C1111
6322	A1576	B731
6323	A1576	C1336
6324	A1577	B122
6325	A1577	C348
6326	A1578	B588
6327	A1578	C1283
6328	A1579	B620
6329	A1579	C543
6330	A1579	C549
6331	A1580	B317
6332	A1580	C753
6333	A1581	B225
6334	A1581	C436
6335	A1581	C437
6336	A1582	B546
6337	A1582	C1248
6338	A1583	B95
6339	A1583	C1114
6340	A1583	C1115
6341	A1583	C1119
6342	A1583	C1126
6343	A1584	B745
6344	A1584	C740
6345	A1584	C741
6346	A1584	C742
6347	A1585	B310
6348	A1585	C740
6349	A1586	B470
6350	A1586	C528
6351	A1587	B47
6352	A1587	C527
6353	A1587	C665
6354	A1588	B46
6355	A1588	C67
6356	A1589	B174a
6357	A1589	B439
6358	A1589	C629
6359	A1589	B183
6360	A1589	C629
6361	A1589	B741
6362	A1589	C627
6363	A1590	B42
6364	A1590	C1354
6365	A1591	B370
6366	A1591	C1145
6367	A1592	B273
6368	A1592	C766
6369	A1593	B427
6370	A1593	C422
6371	A1593	C425
6372	A1594	B623
6373	A1594	C347
6374	A1594	C355
6375	A1594	C357
6376	A1595	B186
6377	A1595	C1117
6378	A1595	C1212
6379	A1596	B31
6380	A1596	C677
6381	A1597	B456
6382	A1597	C65
6383	A1597	C69
6384	A1598	B197
6385	A1598	C769
6386	A1599	B743
6387	A1599	C1120
6388	A1600	B173
6389	A1600	C575
6390	A1601	B179
6391	A1601	C949
6392	A1601	B279
6393	A1601	C937
6394	A1601	B309
6395	A1601	C40
6396	A1601	B634
6397	A1601	C982
6398	A1601	C995
6399	A1601	B760
6400	A1601	C995
6401	A1601	B762
6402	A1601	C934
6403	A1602	B504
6404	A1602	C980
6405	A1602	C981
6406	A1603	B302
6407	A1603	C784
6408	A1603	C797
6409	A1603	C808
6410	A1603	B496
6411	A1603	C804
6412	B635	A1015
6413	B635	A1612
6414	B635	A1864
6415	B635	C1108
6416	B635	C1117
6417	B636	A1712
6418	B636	C502
6419	B637	A398
6420	B637	A1202
6421	B637	C586
6422	B637	C587
6423	B638	A2010
6424	B638	C1299
6425	B639	A1994
6426	B639	C176
6427	B639	C282
6428	B639a	A2038a
6429	B639a	C8
6430	B640	A315
6431	B640	A1630
6432	B640	C1120
6433	B640	C1131
6434	B641	A280
6435	B641	A1122
6436	B641	A2099
6437	B641	C905
6438	B641	C913
6439	B641	C936
6440	B642	A586
6441	B642	A957
6442	B642	A1038
6443	B642	A1260
6444	B642	A1367
6445	B642	A1818
6446	B642	C1084
6447	B642	C1096
6448	B642	C1108
6449	B642	C1112
6450	B642	C1131
6451	B642	C1215
6452	B643	A7
6453	B643	C215
6454	B645	A119
6455	B645	A663
6456	B645	A1604
6457	B645	C528
6458	B645	C558
6459	B645	C660
6460	B645	C1279
6461	B646	A79
6462	B646	A263
6463	B646	A463
6464	B646	A489
6465	B646	A496
6466	B646	A755
6467	B646	A899
6468	B646	A913
6469	B646	A927
6470	B646	A952
6471	B646	A1055
6472	B646	A1204
6473	B646	A1324
6474	B646	A1684
6475	B646	A1689
6476	B646	A1746
6477	B646	A1917
6478	B646	A2091
6479	B646	A2120
6480	B646	C178
6481	B646	C179
6482	B646	C192
6483	B646	C193
6484	B646	C194
6485	B646	C195
6486	B646	C197
6487	B646	C200
6488	B646	C201
6489	B646	C202
6490	B646	C213
6491	B646	C217
6492	B646	C219
6493	B646	C223
6494	B646	C226
6495	B646	C227
6496	B646	C230
6497	B646	C234
6498	B646	C235
6499	B646	C288
6500	B646	C327
6501	B646	C333
6502	B646	C342
6503	B646	C387
6504	B646	C401
6505	B646	C456
6506	B646	C678
6507	B646	C686
6508	B646	C695
6509	B647	A261
6510	B647	A1133
6511	B647	A1969
6512	B647	C813
6513	B647	C818
6514	B647	C831
6515	B647	C869
6516	B648	A1607
6517	B648	C971
6518	B649	A394a
6519	B649	A1571
6520	B649	C56
6521	B649	C977
6522	B650	A10
6523	B650	C72
6524	B651	A1387
6525	B651	C1029
6526	B652	A361
6527	B652	C891
6528	B652	C1258
6529	B653	A844
6530	B653	A1482
6531	B653	C45
6532	B653	C53
6533	B654	A1991
6534	B654	C508
6535	B655	A2064
6536	B655	C444
6537	B655	C568
6538	B655	C617
6539	B655	C620
6540	B655	C624
6541	B656	A412
6542	B656	C343
6543	B656	C354
6544	B656	C372
6545	B657	A466
6546	B657	A861
6547	B657	A1075
6548	B657	C302
6549	B657	C318
6550	B657	C319
6551	B657	C320
6552	B657	C1256
6553	B658	A316
6554	B658	C420
6555	B659	A1719
6556	B659	C1285
6557	B660	A2059
6558	B660	C1034
6559	B661	A656
6560	B661	A1794
6561	B661	A2020
6562	B661	C1286
6563	B661	C1298
6564	B661	C1303
6565	B662	A188
6566	B662	C1330
6567	B663	A17
6568	B663	A624
6569	B663	A646
6570	B663	A648
6571	B663	A1119
6572	B663	A1323
6573	B663	A1460
6574	B663	A1681
6575	B663	A1840
6576	B663	A1841
6577	B663	A2012
6578	B663	C96
6579	B663	C98
6580	B663	C99
6581	B663	C122
6582	B663	C126
6583	B663	C127
6584	B663	C128
6585	B663	C129
6586	B663	C131
6587	B663	C142
6588	B663	C148
6589	B663	C170
6590	B663	C503
6591	B663	C778
6592	B664	A1103
6593	B664	C50
6594	B664	C51
6595	B664	C53
6596	B665	A384
6597	B665	A1228
6598	B665	A1532
6599	B665	C1084
6600	B665	C1088
6601	B665	C1096
6602	B666	A499
6603	B666	A1531
6604	B666	C28
6605	B666	C36
6606	B667	A493
6607	B667	C479
6608	B667	C521
6609	B668	A416
6610	B668	A2021
6611	B668	C94
6612	B668	C385
6613	B668	C397
6614	A1742	B732
6615	A1742	C32
6616	A1743	B280
6617	A1743	C933
6618	A1744	B596
6619	A1744	C433
6620	A1745	B443
6621	A1745	C287
6622	A1745	C294
6623	A1746	B646
6624	A1746	C226
6625	A1747	B377
6626	A1747	C1457
6627	A1748	B326
6628	A1748	C1452
6629	A1749	B776
6630	A1749	C823
6631	A1750	B561
6632	A1750	C385
6633	A1751	B679
6634	A1751	C65
6635	A1751	C67
6636	A1751	C68
6637	A1751	C69
6638	A1752	B133
6639	A1752	C1117
6640	A1753	B413
6641	A1753	C1191
6642	A1754	B197
6643	A1754	C404
6644	A1754	C409
6645	A1755	B846
6646	A1755	C1204
6647	A1756	B476
6648	A1756	C750
6649	A1757	B10
6650	A1757	C644
6651	A1758	B733
6652	A1758	C206
6653	A1758	C681
6654	A1758	C690
6655	A1758	C700
6656	A1759	B777
6657	A1759	C611
6658	A1760	B226
6659	A1760	C570
6660	A1761	B731
6661	A1761	C335
6662	A1762	B63
6663	A1762	C1180
6664	A1762	C1181
6665	A1763	B563
6666	A1763	C655
6667	A1763	C755
6668	A1763	C756
6669	A1763	B676
6670	A1763	C594
6671	A1764	B38
6672	A1764	C1343
6673	A1765	B33
6674	A1765	B848
6675	A1765	C1148
6676	A1765	C1149
6677	A1766	B735
6678	A1766	C1337
6679	A1767	B453
6680	A1767	C1154
6681	A1768	B816
6682	A1768	C1145
6683	A1769	B138
6684	A1769	C37
6685	A1770	B565
6686	A1770	C1360
6687	A1771	B196
6688	A1771	B808
6689	A1771	C1454
6690	A1772	B701
6691	A1772	C1401
6692	A1773	B765
6693	A1773	C22
6694	A1774	B319
6695	A1774	C562
6696	A1775	B796
6697	A1775	C1373
6698	A1776	B538
6699	A1776	C1141
6700	A1777	B209
6701	A1777	C396
6702	A1777	C399
6703	A1777	C400
6704	A1777	C412
6705	A1778	B686
6706	A1778	C422
6707	A1778	C425
6708	A1779	B737
6709	A1779	C751
6710	A1780	B66
6711	A1780	C722
6712	A1781	B701
6713	A1781	C1410
6714	A1782	B173
6715	A1782	C990
6716	A1783	B59
6717	A1783	C63
6718	A1783	C67
6719	A1784	B497
6720	A1784	C421
6721	A1785	B596
6722	A1785	C209
6723	A1785	C213
6724	A1785	C228
6725	A1786	B412
6726	A1786	C136
6727	A1786	C172
6728	A1786	C174
6729	A1786	C175
6730	A1787	B714
6731	A1787	C964
6732	A1788	B362
6733	A1788	C568
6734	A1788	C584
6735	A1788	C592
6736	A1788	C593
6737	A1788	C606
6738	A1788	C621
6739	B669	A553
6740	B669	A914
6741	B669	C100
6742	B669	C217
6743	B670	A1632
6744	B670	A2122
6745	B670	C160
6746	B670	C176
6747	B671	A985
6748	B671	A1056
6749	B671	A1336
6750	B671	A1341
6751	B671	C821
6752	B671	C822
6753	B671	C905
6754	B671	C911
6755	B671	C920
6756	B671	C921
6757	B671	C925
6758	B672	A1198
6759	B672	A1411
6760	B672	C873
6761	B672	C877
6762	B673	A367
6763	B673	A665
6764	B673	C774
6765	B673	C809
6766	B673	C816
6767	B673	C817
6768	B673	C822
6769	B674	A102
6770	B674	A983
6771	B674	C1108
6772	B674	C1145
6773	B675	A1815
6774	B675	C55
6775	B675a	A358
6776	B675a	C943
6777	B676	A23
6778	B676	A254
6779	B676	A865
6780	B676	A867
6781	B676	A879
6782	B676	A1763
6783	B676	A1935
6784	B676	A1968
6785	B676	A2029
6786	B676	A2157
6787	B676	C387
6788	B676	C419
6789	B676	C461
6790	B676	C477594
6791	B676	C616
6792	B676	C618
6793	B676	C624
6794	B676	C674
6795	B676	C796a
6796	B677	A684
6797	B677	C566
6798	B678	A1985
6799	B678	C682
6800	B679	A1751
6801	B679	C65
6802	B679	C67
6803	B679	C68
6804	B679	C69
6805	B680	A1062
6806	B680	A1282
6807	B680	A1988
6808	B680	C29
6809	B680	C905
6810	B680	C933
6811	B681	A1837
6812	B681	C125
6813	B682	A356
6814	B682	A541
6815	B682	A593
6816	B682	A1664
6817	B682	A2048
6818	B682	A2051
6819	B682	C45
6820	B682	C46
6821	B682	C48
6822	B682	C49
6823	B682	C57
6824	B683	A678
6825	B683	A802
6826	B683	A1139
6827	B683	A1633
6828	B683	A1990
6829	B683	C2
6830	B683	C3
6831	B683	C4
6832	B683	C7
6833	B683	C12
6834	B684	A1408
6835	B684	C1230
6836	B684	C1232
6837	B684	C1233
6838	B684	C1234
6839	B684	C1235
6840	B684	C1237
6841	B684	C1239
6842	B684	C1240
6843	B684	C1242
6844	B684	C1245
6845	B685	A231
6846	B685	C152
6847	B686	A1778
6848	B686	C422
6849	B686	C425
6850	B687	A534
6851	B687	A1114
6852	B687	C562
6853	B688	A296
6854	B688	A1336
6855	B688	A1625
6856	B688	C139
6857	B688	C152
6858	B688	C159
6859	B689	A97
6860	B689	A1070
6861	B689	A1339
6862	B689	C418
6863	B689	C448
6864	B689	C684
6865	B689	C744
6866	B690	A960
6867	B690	A1355
6868	B690	A1654
6869	B690	A2105
6870	B690	C933
6871	B690	C952
6872	B690	C1384
6873	B691	A1927
6874	B691	C1157
6875	B692	A191
6876	B692	A313
6877	B692	A722
6878	B692	A1821
6879	B692	A1846
6880	B692	C177
6881	B692	C267
6882	B692	C270
6883	B692	C273
6884	B692	C718
6885	B692	C920
6886	B693	A1904
6887	B693	C1334
6888	B694	A185
6889	B694	C445
6890	B695	A690
6891	B695	A910
6892	B695	A1138
6893	B695	A1361
6894	B695	A1491
6895	B695	A1494
6896	B695	A2009
6897	B695	C1111
6898	B695	C1116
6899	B695	C1144
6900	B695	C1146
6901	B695	C1147
6902	B695	C1151
6903	B695	C1209
6904	B695	C1224
6905	B696	A606
6906	B696	A628
6907	B696	A1400
6908	B696	C105
6909	B696	C121
6910	B696	C124
6911	B696	C186
6912	B696	C364
6913	B696	C388
6914	B696	C391
6915	B696	C471
6916	B697	A1148
6917	B697	C1074
6918	B698	A589
6919	B698	A1121
6920	B698	A2181
6921	B698	C178
6922	B698	C183
6923	B698	C200
6924	A1789	B362
6925	A1789	C544
6926	A1790	B776
6927	A1790	C332
6928	A1791	B476
6929	A1791	C809
6930	A1792	B307
6931	A1792	C678
6932	A1792	C697
6933	A1792	C730
6934	A1792	C746
6935	A1793	B179
6936	A1793	C907
6937	A1794	B661
6938	A1794	C1298
6939	A1795	B352
6940	A1795	C905
6941	A1796	B333
6942	A1796	C1117
6943	A1797	B760
6944	A1797	C905
6945	A1798	B362
6946	A1798	C642
6947	A1799	B819
6948	A1799	C1340
6949	A1800	B362
6950	A1800	C568
6951	A1800	C584
6952	A1800	C592
6953	A1800	C593
6954	A1800	C606
6955	A1800	C621
6956	A1801	B219
6957	A1801	C285
6958	A1802	B596
6959	A1802	C202
6960	A1803	B196
6961	A1803	C1446
6962	A1803	C1454
6963	A1804	B326
6964	A1804	C1452
6965	A1805	B469
6966	A1805	C283
6967	A1806	B538
6968	A1806	C1247
6969	A1806	C1251
6970	A1807	B44
6971	A1807	C578
6972	A1808	B812
6973	A1808	C1355
6974	A1809	B536
6975	A1809	C1383
6976	A1809	C1384
6977	A1810	B811
6978	A1810	C1457
6979	A1811,	B219
6980	A1811,	C809
6981	A1811,	C928
6982	A1812	B31
6983	A1812	C664
6984	A1813	B524
6985	A1813	C1046
6986	A1814	B803
6987	A1814	C1410
6988	A1815	B675
6989	A1815	C55
6990	A1816	B50
6991	A1816	C406
6992	A1816	B269
6993	A1816	C404
6994	A1817	B830
6995	A1817	C596
6996	A1818	B642
6997	A1818	C1131
6998	A1818	C1215
6999	A1819	B83
7000	A1819	C1389
7001	A1819	B98
7002	A1819	C794
7003	A1819	B235
7004	A1819	C1414
7005	A1820	B473
7006	A1820	C136
7007	A1821	B692
7008	A1821	C718
7009	A1822	B815
7010	A1822	C698
7011	A1822	C743
7012	A1823	B706
7013	A1823	C915
7014	A1824	B597
7015	A1824	C34
7016	A1825	B420
7017	A1825	C408
7018	A1826	B482
7019	A1826	C34
7020	A1827	B335
7021	A1827	C1353
7022	A1828	B42
7023	A1828	C802
7024	A1829	B706
7025	A1829	C917
7026	A1829	C933
7027	A1830	B454
7028	A1830	C325
7029	A1831	B268
7030	A1831	C391
7031	A1832	B331
7032	A1832	C1463
7033	A1833	B533
7034	A1833	C562
7035	A1833	C563
7036	A721	B508
7037	A721	C1403
7038	A722	B692
7039	A722	C267
7040	A723	B835
7041	A723	C1201
7042	A724	B699
7043	A724	C1209
7044	A725	B478
7045	A725	C1145
7046	A726	B188
7047	A726	C301
7048	A727	B431
7049	A727	C23
7050	A728	B246
7051	A728	C627
7052	A729	B552
7053	A729	C1205
7054	A730	B808
7055	A730	C1453
7056	A731	B834
7057	A731	C1150
7058	A731	C1157
7059	A732	B157
7060	A732	C1145
7061	A733	B841
7062	A733	C1122
7063	A734	B179
7064	A734	C945
7065	A735	B802
7066	A735	C1108
7067	A736	B442
7068	A736	C1220
7069	A737	B272
7070	A737	C1325
7071	A738	B6
7072	A738	C404
7073	A738	C412
7074	A739	B249
7075	A739	C438
7076	A739	C441
7077	A740	B580
7078	A740	C919
7079	A741	B596
7080	A741	C216
7081	A742	B128
7082	A742	C982
7083	A742	C995
7084	A743	B402
7085	A743	C118
7086	A744	B553
7087	A744	C1359
7088	A745	B740
7089	A745	C950
7090	A745	C951
7091	A746	B311
7092	A746	C1157
7093	A747	B808
7094	A747	C1454
7095	A748	B433
7096	A748	C352
7097	A748	C426
7098	A748	C575
7099	A748	C581
7100	A749	B297
7101	A749	C855
7102	A749	C859
7103	A750	B29
7104	A750	C1442
7105	A750	C1443
7106	A751	B826
7107	A751	C1097
7108	A752	B563
7109	A752	C393
7110	A753	B841
7111	A753	C1120
7112	A753	C1126
7113	A754	B543
7114	A754	C57
7115	A755	B646
7116	A755	C197
7117	A756	B197
7118	A756	C554
7119	A757	B425
7120	A757	C1288
7121	A758	B270
7122	A758	C923
7123	A759	B819
7124	A759	C1314
7125	A760	B770
7126	A760	C1297
7127	A760	C1305
7128	A761	B257
7129	A761	C702
7130	A761	C711
7131	A761	C712
7132	A762	B428
7133	A762	C670
7134	A762a	B527
7135	A762a	C1457
7136	A763	B414
7137	A763	C61
7138	A763	C64
7139	A813	B475
7140	A813	C108
7141	A813	C114150
7142	A814	B248
7143	A814	C1084
7144	A815	B776
7145	A815	C905
7146	A816	B81
7147	A816	C1020
7148	A816	B159
7149	A816	C1021
7150	A817	B735
7151	A817	C1356
7152	A818	B8
7153	A818	C369
7154	A819	B557
7155	A819	C1157
7156	A819	C1289
7157	A819	B782
7158	A819	C796a
7159	A819	B788
7160	A819	C1150
7161	A820	B473
7162	A820	C171
7163	A820	C176
7164	A821	B186
7165	A821	C1131
7166	A822	B848
7167	A822	C1096
7168	A823	B603
7169	A823	C1229
7170	A823	C1246
7171	A824	B179
7172	A824	C933
7173	A825	B273
7174	A825	C705
7175	A826	B836
7176	A826	C944
7177	A826	C952
7178	A826	C954
7179	A826	C1356
7180	A827	B150
7181	A827	C1226
7182	A828	B699
7183	A828	C1209
7184	A829	B503
7185	A829	C764
7186	A830	B258
7187	A830	C1056
7188	A831	B634
7189	A831	C1254
7190	A832	B561
7191	A832	C191
7192	A832	B726
7193	A832	C187
7194	A833	B266
7195	A833	C709
7196	A834	B605
7197	A834	C1166
7198	A834	C1167
7199	A834	C1171
7200	A835	B42
7201	A835	C802
7202	A836	B282
7203	A836	C57
7204	A837	B452
7205	A837	C1118
7206	A837	C1149a
7207	A838	B179
7208	A838	C935
7209	A839	B158
7210	A839	C133
7211	A839	C135
7212	A840	B701
7213	A840	C1412
7214	A841	B540
7215	A841	C1086
7216	A842	B509
7217	A842	C118
7218	A842	C141
7219	A843	B777
7220	A843	C612
7221	A844	B653
7222	A844	C45
7223	A845	B286
7224	A845	C1129
7225	A846	B564
7226	A846	C1337
7227	A847	B4
7228	A847	C870
7229	A848	B510
7230	A848	C1228
7231	A849	B479
7232	A849	C1386
7233	A850	B50
7234	A850	C412
7235	A851	B235
7236	A851	C1413
7237	A852	B127
7238	A852	C836
7239	A852	C869
7240	A853	B35
7241	A853	C639
7242	A854	B592
7243	A854	C1281
7244	A854	C1292
7245	A854	C1304a
7246	A855	B776
7247	A855	C336
7248	B755	A903
7249	B755	C32
7250	B756	A396
7251	B756	A810
7252	B756	C952
7253	B757	A1392
7254	B757	A1906
7255	B757	C1145
7256	B758	A385
7257	B758	C1339
7258	B759	A96
7259	B759	A592
7260	B759	C12
7261	B759	C20
7262	B760	A1298
7263	B760	A1478
7264	B760	A1551
7265	B760	A1601
7266	B760	A1614
7267	B760	A1797
7268	B760	C905
7269	B760	C933
7270	B760	C934
7271	B760	C945
7272	B760	C946
7273	B760	C955
7274	B761	A1286
7275	B761	C1131
7276	B761	C1132
7277	B761	C1215
7278	B762	A1000
7279	B762	A1524
7280	B762	A1601
7281	B762	C934
7282	B763	A291
7283	B763	A303
7284	B763	A1993
7285	B763	C94
7286	B763	C101
7287	B763	C108
7288	B763	C112
7289	B763	C114
7290	B763	C122
7291	B763	C126
7292	B763	C128
7293	B763	C130
7294	B763	C136
7295	B763	C142
7296	B763	C1261
7297	B763	C1262
7298	B764	A307
7299	B764	C679
7300	B764	C696
7301	B764	C697
7302	B764	C698
7303	B765	A1773
7304	B765	C22
7305	B766	A1541a
7306	B766	C1431
7307	B767	A1037
7308	B767	C161a
7309	B768	A344
7310	B768	C180
7311	B768	C200
7312	B768	C208
7313	B768	C209
7314	B769	A343+C627
7315	B769	A629
7316	B770	A760
7317	B770	C1297
7318	B770	C1305
7319	B771	A560
7320	B771	A950
7321	B771	C568
7322	B771	C1453
7323	B772	A377
7324	B772	A1629
7325	B772	C1096
7326	B772	C1097
7327	B773	A159
7328	B773	A310
7329	B773	A1962
7330	B773	C325
7331	B773	C879
7332	B773	C885
7333	B773	C897
7334	B773	C985
7335	B773	C1006
7336	B774	A1059
7337	B774	C1117
7338	B775	A228
7339	B775	A885
7340	B775	C853
7341	B775	C856
7342	B776	A243
7343	B776	A815
7344	B776	A855
7345	B776	A1422
7346	B776	A1749
7347	B776	A1790
7348	B776	A2055
7349	B776	C77
7350	B776	C92
7351	B776	C332
7352	B776	C336
7353	B776	C816
7354	B776	C823
7355	B776	C905
7356	B776	C926
7357	B776	C975
7358	B777	A159
7359	B777	A843
